episode,epsilon,episode_reward,episode_length,merge_completed,collision,safe_merge,unsafe_merge,collision_without_merge,non_merge_failure,termination_reason,time_to_merge,mean_experience,min_experience,final_min_experience,final_gini_experience,near_collision_steps,merge_bonus_applied,non_merge_penalty_applied,collision_penalty_applied,mean_rawlsian_signal,rawlsian_positive_signal_count,rawlsian_negative_signal_count,rawlsian_zero_signal_count,mean_delta_min_experience,min_delta_min_experience,max_delta_min_experience
69,0.05,8.360041505356445,22,1,0,1,0,0,0,safe_merge,22,6.295831823389746,1.1678549139892065,1.0,0.0,0,1,0,0,0.2727272727272727,14,8,0,0.1678549139892066,-15.0,8.883907757874226
70,0.05,6.211354596270706,24,1,0,1,0,0,0,safe_merge,24,4.847219860645339,-0.2781602980817901,1.0,0.0,0,1,0,0,0.16666666666666666,14,10,0,-1.27816029808179,-15.0,8.589024008529265
71,0.05,-4.492548370580165,34,1,0,1,0,0,0,safe_merge,34,0.5165546303550265,-4.283184976751226,1.0,0.0,0,1,0,0,-0.17647058823529413,14,20,0,-5.243214723089222,-15.0,9.034062096453681
72,0.05,0.17319962561692392,6,0,1,0,0,1,0,collision_without_merge,,11.113429509239424,8.276655635180902,0.045338066813371096,0.45662832125536124,1,0,0,1,1.0,6,0,0,7.36026872768988,5.693602061023228,9.191923505969326
73,0.05,-68.01348114577283,95,1,0,1,0,0,0,safe_merge,95,-6.364329176337861,-10.300359685814131,1.0,0.0,0,1,0,0,-0.6842105263157895,15,80,0,-11.30035968581413,-15.000000000000028,8.550665109766726
74,0.05,-80.42574749558935,100,0,0,0,0,0,1,max_steps_unmerged,,-6.723262603716855,-10.62832337625021,0.6472747737027718,0.10706326349682582,0,0,1,0,-0.72,14,86,0,-11.491692887481392,-15.0,9.442394570278623
75,0.05,12.626763181557138,10,1,0,1,0,0,0,safe_merge,10,12.034783068832379,9.477595328121513,0.1754679025368518,0.3507250583719357,1,1,0,0,1.0,10,0,0,8.477595328121513,6.677595328121512,8.677595328121527
76,0.05,-68.76254691072029,96,1,0,1,0,0,0,safe_merge,96,-6.174991770771466,-9.686857571518864,1.0,0.0,0,1,0,0,-0.6875,15,81,0,-10.68305167315823,-15.0,8.95864884578927
77,0.05,-76.05198522110962,100,0,0,0,0,0,1,max_steps_unmerged,,-6.482743312418978,-9.831674868986443,0.7476884064857721,0.0721843758240559,0,0,1,0,-0.68,16,84,0,-10.717345492564155,-15.000000000000114,9.466198847547384
78,0.05,-80.24222334794356,100,0,0,0,0,0,1,max_steps_unmerged,,-6.72097760582715,-10.289931276765317,1.0,0.0,0,0,1,0,-0.72,14,86,0,-11.130959708713808,-15.0,9.723974483532198
79,0.05,-70.99515143377528,96,1,0,1,0,0,0,safe_merge,96,-6.589795987020676,-10.120298081933662,0.8757116437971864,0.0331309870080041,0,1,0,0,-0.7083333333333334,14,82,0,-11.080033843736304,-15.0,9.41798502032188
80,0.05,-16.227396526839197,47,1,0,1,0,0,0,safe_merge,47,-1.9220082109819505,-5.8767326395934365,1.0,0.0,0,1,0,0,-0.3617021276595745,15,32,0,-6.719139740326234,-15.0,9.791461944595506
81,0.05,-75.9517576421093,100,0,0,0,0,0,1,max_steps_unmerged,,-6.251364222306834,-9.650856136260796,1.0,0.0,0,0,1,0,-0.68,16,84,0,-10.502996076482914,-15.0,9.384695236562598
82,0.05,-17.404877519101664,46,1,0,1,0,0,0,safe_merge,46,-2.533779594120528,-6.729123805596331,1.0,0.0,0,1,0,0,-0.391304347826087,14,32,0,-7.729123805596331,-15.000000000000028,8.522154752908648
83,0.05,-80.22459776774241,100,0,0,0,0,0,1,max_steps_unmerged,,-6.420771704154243,-10.24722803869999,1.0,0.0,0,0,1,0,-0.72,14,86,0,-11.24722803869999,-15.000000000000057,8.557505488519922
84,0.05,-20.62584222021735,51,1,0,1,0,0,0,safe_merge,51,-3.0482525705066528,-6.590518368786447,1.0,0.0,0,1,0,0,-0.4117647058823529,15,36,0,-7.590518368786447,-15.0,9.350906823767872
85,0.05,-12.91479251186526,42,1,0,1,0,0,0,safe_merge,42,-0.9831486909944859,-5.4228310201405945,0.3581099385385758,0.23631741556657215,0,1,0,0,-0.3333333333333333,14,28,0,-6.240746557223192,-15.0,9.871289146335096
86,0.05,-32.42542158103882,62,1,0,1,0,0,0,safe_merge,62,-4.134879543491683,-7.856748039531931,1.0,0.0,0,1,0,0,-0.5161290322580645,15,47,0,-8.810346532608365,-15.0,9.009953464635345
87,0.05,-80.43008499594437,100,0,0,0,0,0,1,max_steps_unmerged,,-6.585567784431585,-10.707180649495058,1.0,0.0,0,0,1,0,-0.72,14,86,0,-11.707180649495058,-15.0,8.196446511382277
88,0.05,-1.2002467868056605,33,1,0,1,0,0,0,safe_merge,33,1.6456955716137507,-2.611198377924056,1.0,0.0,0,1,0,0,-0.09090909090909091,15,18,0,-3.611198377924056,-15.0,8.323705118897124
89,0.05,-80.15581017088178,100,0,0,0,0,0,1,max_steps_unmerged,,-6.5059962396238555,-9.981268367674758,0.6890953226089833,0.09203289868531273,0,0,1,0,-0.72,14,86,0,-10.90581098675508,-15.0,9.248966373024885
90,0.05,13.838365373960162,15,1,0,1,0,0,0,safe_merge,15,10.593677881265538,6.826444220991304,0.6295505420855836,0.1136661454637351,0,1,0,0,0.7333333333333333,13,2,0,5.95470808075065,-15.0,9.228777933349193
91,0.05,-32.276098825755696,60,1,0,1,0,0,0,safe_merge,60,-3.9473749058700776,-7.847929376697816,1.0,0.0,0,1,0,0,-0.5333333333333333,14,46,0,-8.847929376697815,-15.0,8.567938681092386
92,0.05,-36.62192416782791,64,1,0,1,0,0,0,safe_merge,64,-4.3824964492421525,-8.445653075925783,1.0,0.0,0,1,0,0,-0.5625,14,50,0,-9.445653075925783,-15.0,8.074187988558265
93,0.05,-15.174775106131854,44,1,0,1,0,0,0,safe_merge,44,-1.9631642523783979,-6.135790891756797,0.5523611868315641,0.1441799811041673,0,1,0,0,-0.36363636363636365,14,30,0,-6.982232452939695,-15.0,9.78990596866745
94,0.05,-67.79123500917272,95,1,0,1,0,0,0,safe_merge,95,-6.234560211258555,-9.86989439484744,1.0,0.0,0,1,0,0,-0.6842105263157895,15,80,0,-10.869894394847442,-15.000000000000057,8.705193681067811
95,0.05,17.91344479736512,17,1,0,1,0,0,0,safe_merge,17,10.491689041296404,7.569368788280141,1.0,0.0,0,1,0,0,0.8823529411764706,16,1,0,6.569368788280141,-12.119003450898845,8.58990987829722
96,0.05,-66.77065529300832,96,1,0,1,0,0,0,safe_merge,96,-6.227586603131066,-9.678726231974762,1.0,0.0,0,1,0,0,-0.6666666666666666,16,80,0,-10.52356056295501,-15.000000000000114,9.40564335743292
97,0.05,16.82256718117584,18,1,0,1,0,0,0,safe_merge,18,9.4138399199907,5.97469029891904,1.0,0.0,0,1,0,0,0.7777777777777778,16,2,0,4.97469029891904,-15.0,8.132488938027564
98,0.05,14.80755971836587,16,1,0,1,0,0,0,safe_merge,16,10.481652602436704,6.8573954325642905,1.0,0.0,0,1,0,0,0.75,14,2,0,5.8573954325642905,-15.0,8.868808725300056
99,0.05,15.870286626950795,15,1,0,1,0,0,0,safe_merge,15,10.823187049163092,7.282483282788557,1.0,0.0,0,1,0,0,0.8666666666666667,14,1,0,6.282483282788557,-15.0,8.042552405648905
