episode,total_reward,mean_reward,metric_scope,experience_mode,ego_neighbourhood_radius,mean_scoped_vehicle_count,mean_min_experience,final_min_experience,mean_vehicle_experience,mean_gini_experience,final_gini_experience,total_collision_count,final_collision_count,mean_n_vehicles,mean_mobility_score,mean_risk_penalty,mean_low_speed_penalty,mean_collision_penalty,least_advantaged_ego_steps,least_advantaged_non_ego_steps,least_advantaged_ego_ratio,mean_least_advantaged_speed,least_advantaged_crash_steps,reason_collision_steps,reason_low_mobility_steps,reason_low_speed_steps,reason_risk_steps,reason_none_steps,reason_combined_steps,steps,terminated,truncated,mean_original_reward,mean_rawlsian_reward,rawlsian_reward_sum,seed,model_type
34,12.98956777893898,0.7640922222905282,ego_neighbourhood,safety_mobility,50.0,3.0,0.2756404777427496,0.15070366791969225,0.370710991988954,0.14920121836810044,0.3080205906061757,0,0,5.0,0.6369685483949055,0.532515112811903,0.0,0.0,2,15,0.11764705882352941,18.435870462156544,0,0,10,0,7,0,0,17,True,False,0.8935039869964105,-0.12941176470588234,-2.1999999999999997,2,rawlsian
35,13.389567778938979,0.787621634055234,ego_neighbourhood,safety_mobility,50.0,3.0,0.3270641659544326,0.18634904337111874,0.4062341812563736,0.09978279572250484,0.1645082207035038,0,0,5.0,0.6539911885085571,0.49551401450436705,0.0,0.0,1,16,0.058823529411764705,18.29543389568295,0,0,16,0,1,0,0,17,True,False,0.8935039869964105,-0.10588235294117646,-1.7999999999999998,2,rawlsian
36,12.98956777893898,0.7640922222905282,ego_neighbourhood,safety_mobility,50.0,3.0,0.2580866897688812,0.14482820500718047,0.3599098081360377,0.16306509092208488,0.3186747893129729,0,0,5.0,0.6320834145038355,0.5443472127355958,0.0,0.0,1,16,0.058823529411764705,18.149172340911164,0,0,10,0,7,0,0,17,True,False,0.8935039869964105,-0.12941176470588234,-2.1999999999999997,2,rawlsian
37,10.88917188746936,0.6405395227923153,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.07539720590785898,0.26037477354774113,0.29651839776865085,0.15090782504304828,0.14451031405359704,0,0,5.0,0.604565396655277,0.5896234095379582,0.04411764705882353,0.0,1,16,0.058823529411764705,12.928513319176465,0,0,14,0,3,0,0,17,True,False,0.7464218757334921,-0.10588235294117646,-1.7999999999999998,2,rawlsian
38,10.88917188746936,0.6405395227923153,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.08384371522364018,0.29293906398272573,0.2948139725801274,0.12614020445992533,0.09899376866937959,0,0,5.0,0.6079959184759841,0.5998933035564195,0.04411764705882353,0.0,2,15,0.11764705882352941,13.388461734166535,0,0,14,0,3,0,0,17,True,False,0.7464218757334921,-0.10588235294117646,-1.7999999999999998,2,rawlsian
39,11.28917188746936,0.6640689345570212,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.08086170006684767,0.29727534114261334,0.29479768757147934,0.12743191564593656,0.09051231940191196,0,0,5.0,0.6034025116484774,0.590739059918702,0.04411764705882353,0.0,2,15,0.11764705882352941,13.071578578058878,0,0,14,0,3,0,0,17,True,False,0.7464218757334921,-0.08235294117647059,-1.4,2,rawlsian
40,13.389567778938979,0.787621634055234,ego_neighbourhood,safety_mobility,50.0,3.0,0.32753355105219967,0.18692542002710816,0.40225351049528235,0.09571834144523708,0.1576621976293886,0,0,5.0,0.655709089821687,0.5069111586528097,0.0,0.0,3,14,0.17647058823529413,18.406279807383505,0,0,16,0,1,0,0,17,True,False,0.8935039869964105,-0.10588235294117646,-1.7999999999999998,2,rawlsian
41,14.18956777893898,0.8346804575846458,ego_neighbourhood,safety_mobility,50.0,3.588235294117647,0.26177511618641003,0.1789626177240322,0.40905681001800104,0.16346227158833598,0.2240417031077504,0,0,5.0,0.6544114833315177,0.49070934662703336,0.0,0.0,1,16,0.058823529411764705,17.473636485901643,0,0,16,0,1,0,0,17,True,False,0.8935039869964105,-0.058823529411764705,-1.0,2,rawlsian
42,11.689171887469358,0.687598346321727,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.15083860622894896,0.47902731635641493,0.4282263270761847,0.16037265326627348,0.06822748275534796,0,0,5.0,0.6274432040162257,0.37196316564478754,0.04411764705882353,0.0,1,16,0.058823529411764705,14.011900392302561,0,0,16,0,1,0,0,17,True,False,0.7464218757334921,-0.058823529411764705,-1.0,2,rawlsian
43,11.28917188746936,0.6640689345570212,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.07244810195094653,0.2772753119855511,0.27627328373953075,0.1256415574214465,0.10918285734528244,0,0,5.0,0.6007534278637767,0.6224897000131983,0.04411764705882353,0.0,2,15,0.11764705882352941,13.119434228791112,0,0,14,0,3,0,0,17,True,False,0.7464218757334921,-0.08235294117647059,-1.4,2,rawlsian
44,14.18956777893898,0.8346804575846458,ego_neighbourhood,safety_mobility,50.0,3.5294117647058822,0.2828310842831672,0.1782179743450748,0.41852916089284004,0.15154285925613364,0.22431491788533453,0,0,5.0,0.6596706698509669,0.48228301791625383,0.0,0.0,2,15,0.11764705882352941,17.87775754920862,0,0,16,0,1,0,0,17,True,False,0.8935039869964105,-0.058823529411764705,-1.0,2,rawlsian
45,13.389567778938979,0.787621634055234,ego_neighbourhood,safety_mobility,50.0,3.0,0.35862581279870814,0.20312836052977445,0.42848794955053854,0.08534525413461447,0.1727706944487657,0,0,5.0,0.6545371759417622,0.4520984527824476,0.0,0.0,3,14,0.17647058823529413,18.608801434346972,0,0,16,0,1,0,0,17,True,False,0.8935039869964105,-0.10588235294117646,-1.7999999999999998,2,rawlsian
46,12.98956777893898,0.7640922222905282,ego_neighbourhood,safety_mobility,50.0,3.0,0.2815851680446528,0.15439752986175964,0.3780455364410212,0.14749593214173237,0.3024694591094681,0,0,5.0,0.6357219813556902,0.515352889829338,0.0,0.0,1,16,0.058823529411764705,18.322126018847158,0,0,10,0,7,0,0,17,True,False,0.8935039869964105,-0.12941176470588234,-2.1999999999999997,2,rawlsian
47,12.98956777893898,0.7640922222905282,ego_neighbourhood,safety_mobility,50.0,3.0,0.27228662197341746,0.15267390047246332,0.36403547839878664,0.1445831349839685,0.2988296582212637,0,0,5.0,0.6350534919153281,0.5420360270330833,0.0,0.0,2,15,0.11764705882352941,18.532903532916922,0,0,9,0,8,0,0,17,True,False,0.8935039869964105,-0.12941176470588234,-2.1999999999999997,2,rawlsian
48,10.88917188746936,0.6405395227923153,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.09159211919122581,0.29676880416340207,0.3129100104235012,0.1349635531127302,0.10379105587161241,0,0,5.0,0.6045394646999309,0.5567883203175655,0.04411764705882353,0.0,1,16,0.058823529411764705,12.919089731445448,0,0,14,0,3,0,0,17,True,False,0.7464218757334921,-0.10588235294117646,-1.7999999999999998,2,rawlsian
49,13.389567778938979,0.787621634055234,ego_neighbourhood,safety_mobility,50.0,3.0,0.3278365629472871,0.18728004480527505,0.4009937309638869,0.09418604109080762,0.16012594954037973,0,0,5.0,0.6574409774588663,0.5128944929899586,0.0,0.0,3,14,0.17647058823529413,18.45353972894256,0,0,16,0,1,0,0,17,True,False,0.8935039869964105,-0.10588235294117646,-1.7999999999999998,2,rawlsian
0,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.13337437796957377,0.46972261573100604,0.40545811031094586,0.15754333739068233,0.05727693993908245,0,0,5.0,0.6256522521382943,0.41391769541940304,0.04411764705882353,0.0,1,16,0.058823529411764705,13.896987385957813,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
1,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.07319370304182693,0.2736080668237361,0.2774597062753399,0.12613449892434983,0.11598328753772003,0,0,5.0,0.6047837525709011,0.6281775043558282,0.04411764705882353,0.0,2,15,0.11764705882352941,13.329877790543769,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
2,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.08185460681965695,0.2916001640163944,0.297668675358459,0.13233063980518125,0.10492234229400199,0,0,5.0,0.6069196104843011,0.5920312820163899,0.04411764705882353,0.0,1,16,0.058823529411764705,13.169784764003534,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
3,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.33686527467823396,0.18706363280826793,0.4161410519502249,0.09844469186386169,0.1729696429368872,0,0,5.0,0.6561751363183773,0.48006816873630515,0.0,0.0,2,15,0.11764705882352941,18.345612934032147,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
4,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.09288039143142829,0.3075264690311078,0.3109781382620727,0.12953228577979392,0.09142015711688356,0,0,5.0,0.610339008630125,0.5722511525008107,0.04411764705882353,0.0,2,15,0.11764705882352941,13.284947770918896,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
5,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.13201377110391913,0.45220124961137637,0.41588627643323156,0.172949257908981,0.08490181694115129,0,0,5.0,0.6283228049697276,0.3984024688376979,0.04411764705882353,0.0,1,16,0.058823529411764705,13.99329359335056,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
6,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.3194163913158616,0.18649574195398333,0.4004261182342668,0.10381895821587846,0.15367718591033164,0,0,5.0,0.654490502294279,0.5081287681200237,0.0,0.0,3,14,0.17647058823529413,18.265556048628454,0,0,15,0,2,0,0,17,True,False,0.0,0.0,0.0,3,baseline
7,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.06339728471284789,0.25036423538093283,0.2637221447727409,0.133399655999308,0.14409526137213868,0,0,5.0,0.60256873521417,0.651222592647564,0.04411764705882353,0.0,3,14,0.17647058823529413,13.248425965919653,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
8,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,2.823529411764706,0.27173251865887776,0.14907360148151988,0.358006473060267,0.13017515310743236,0.08302509922002366,0,0,5.0,0.640592852302636,0.5651727584847378,0.0,0.0,0,17,0.0,18.324235984530283,0,0,9,0,8,0,0,17,True,False,0.0,0.0,0.0,3,baseline
9,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.12389127063873433,0.46939291566004215,0.39119985807107327,0.15396644790742733,0.045086657595618806,0,0,5.0,0.6247363552783345,0.44060240617922813,0.04411764705882353,0.0,1,16,0.058823529411764705,13.814966728759156,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
10,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.1307605641058767,0.47907734258353313,0.3956369108299764,0.14918327415173258,0.03892230128477703,0,0,5.0,0.6243370737331759,0.430929737571105,0.04411764705882353,0.0,1,16,0.058823529411764705,13.811617645349996,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
11,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.32532355311090555,0.1855072958152435,0.4071923050064491,0.10357970065985776,0.16094295279135884,0,0,5.0,0.6539003172465231,0.49341602448014776,0.0,0.0,3,14,0.17647058823529413,18.271043415207142,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
12,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.12052918346640883,0.4702177180884663,0.38395970086362574,0.15055279931550314,0.036955220156864144,0,0,5.0,0.624131861929956,0.4538737338973662,0.04411764705882353,0.0,1,16,0.058823529411764705,13.794677478786532,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
13,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.06082602970868305,0.25938107938985455,0.2603272251849094,0.13027310224433844,0.13010466633025985,0,0,5.0,0.6014116056976362,0.6556981727901594,0.04411764705882353,0.0,3,14,0.17647058823529413,13.157805325967727,0,0,12,0,5,0,0,17,True,False,0.0,0.0,0.0,3,baseline
14,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.06183338671350616,0.2387202665831788,0.27088805662745924,0.14965713641802095,0.16613073706568326,0,0,5.0,0.6009144509473464,0.6335822004044804,0.04411764705882353,0.0,1,16,0.058823529411764705,12.885114324846489,0,0,13,0,4,0,0,17,True,False,0.0,0.0,0.0,3,baseline
15,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.1176661945064431,0.4533896300431272,0.38932785180886303,0.16197631345419664,0.05872298056658609,0,0,5.0,0.626914952207137,0.4487036125612535,0.04411764705882353,0.0,1,16,0.058823529411764705,13.890010989594474,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
16,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.1109685884873385,0.45546256146431346,0.3773107039204894,0.1571733621048525,0.046533681097858715,0,0,5.0,0.6244454857666352,0.46779897545699745,0.04411764705882353,0.0,1,16,0.058823529411764705,13.807033311832575,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
17,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.13959889941209458,0.4702055667654523,0.411130498358508,0.15643886436609086,0.059078572777886196,0,0,5.0,0.6281034786305826,0.4074753723088549,0.04411764705882353,0.0,3,14,0.17647058823529413,13.995387103957885,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
18,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.35296129972749013,0.18735213287513208,0.42520493721288877,0.08860848177382552,0.1858310179320246,0,0,5.0,0.6586677340986364,0.4669255937714952,0.0,0.0,2,15,0.11764705882352941,18.523217013448054,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
19,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.2941176470588234,0.3079537795018261,0.17282300121483307,0.4154930814681615,0.1287917039395276,0.24560799110262033,0,0,5.0,0.654122325060606,0.4772584871848886,0.0,0.0,2,15,0.11764705882352941,18.184959072669667,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
20,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.3617650170165476,0.18658526372068013,0.43570667877231317,0.09001005593389032,0.19648966455720052,0,0,5.0,0.6586971827569181,0.44598100796921003,0.0,0.0,2,15,0.11764705882352941,18.51385572848051,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
21,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.2631328390497827,0.14706077982813992,0.36633739041423585,0.1619550260470229,0.3169012567545595,0,0,5.0,0.6336363235411134,0.534597866253755,0.0,0.0,0,17,0.0,18.262695178471585,0,0,10,0,7,0,0,17,True,False,0.0,0.0,0.0,3,baseline
22,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.5294117647058822,0.2928717179225216,0.18024849848167324,0.4015542779406248,0.12655509294417389,0.22008412270501432,0,0,5.0,0.6563439443003268,0.5095793327194046,0.0,0.0,2,15,0.11764705882352941,18.289140677735592,0,0,15,0,2,0,0,17,True,False,0.0,0.0,0.0,3,baseline
23,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.5294117647058822,0.2885330331817714,0.17728104278355628,0.4281142161035247,0.15182581439199955,0.22987801879388026,0,0,5.0,0.6586028070534251,0.46097718189980047,0.0,0.0,1,16,0.058823529411764705,17.77874258577507,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
24,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.36693157025928835,0.1863965238124779,0.4499385565183979,0.09844701046170666,0.20704167402069262,0,0,5.0,0.6571060223583454,0.41433493167989494,0.0,0.0,2,15,0.11764705882352941,18.15424407797773,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
25,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.0992713567477288,0.44642405178695893,0.36471689368412197,0.15905005405795916,0.04475198119924828,0,0,5.0,0.6237029387992183,0.4915015019948984,0.04411764705882353,0.0,2,15,0.11764705882352941,13.761239494624482,0,0,15,0,2,0,0,17,True,False,0.0,0.0,0.0,3,baseline
26,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.13719314532127216,0.48282132837564695,0.4009782136884722,0.14751751813827862,0.03895968814037842,0,0,5.0,0.6254163961994234,0.42240577678660807,0.04411764705882353,0.0,1,16,0.058823529411764705,13.883753476997343,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
27,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,2.8823529411764706,0.26476482076043545,0.1448282093826242,0.3618921788545905,0.14699046823045692,0.0880794069778783,0,0,5.0,0.6349778894290532,0.546171421148925,0.0,0.0,1,16,0.058823529411764705,17.907467537209776,0,0,10,0,7,0,0,17,True,False,0.0,0.0,0.0,3,baseline
28,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.411764705882353,0.35091703302123933,0.1713776785492736,0.4625078904955373,0.11503471055305124,0.24619868982255877,0,0,5.0,0.6564238319533939,0.38783188291571336,0.0,0.0,1,16,0.058823529411764705,17.977277296802914,0,0,15,0,2,0,0,17,True,False,0.0,0.0,0.0,3,baseline
29,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.09582686650150049,0.4228902089030597,0.3747804881706207,0.17777242980765942,0.08002284225312661,0,0,5.0,0.6259063979000331,0.4757812312235309,0.04411764705882353,0.0,1,16,0.058823529411764705,13.863614315915935,0,0,15,0,2,0,0,17,True,False,0.0,0.0,0.0,3,baseline
30,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.11062053643933098,0.44403461032759606,0.3839506595803366,0.16588508258972523,0.06442972372106004,0,0,5.0,0.6258718193609132,0.4573717313258592,0.04411764705882353,0.0,1,16,0.058823529411764705,13.869749734149659,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
31,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.28447951952184786,0.16647858366741558,0.36871651854980353,0.12952678481809587,0.2748693236745521,0,0,5.0,0.63650982807229,0.535586619044973,0.0,0.0,2,15,0.11764705882352941,18.71377719082879,0,0,9,0,8,0,0,17,True,False,0.0,0.0,0.0,3,baseline
32,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.279974478799633,0.15327790192465485,0.3757522014922905,0.1479326591918402,0.3046216985607628,0,0,5.0,0.6348408872954274,0.518177371606274,0.0,0.0,2,15,0.11764705882352941,18.357210145170615,0,0,10,0,7,0,0,17,True,False,0.0,0.0,0.0,3,baseline
33,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.2756404777427496,0.15070366791969225,0.370710991988954,0.14920121836810044,0.3080205906061757,0,0,5.0,0.6369685483949055,0.532515112811903,0.0,0.0,2,15,0.11764705882352941,18.435870462156544,0,0,10,0,7,0,0,17,True,False,0.0,0.0,0.0,3,baseline
34,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.3270641659544326,0.18634904337111874,0.4062341812563736,0.09978279572250484,0.1645082207035038,0,0,5.0,0.6539911885085571,0.49551401450436705,0.0,0.0,1,16,0.058823529411764705,18.29543389568295,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
35,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.2580866897688812,0.14482820500718047,0.3599098081360377,0.16306509092208488,0.3186747893129729,0,0,5.0,0.6320834145038355,0.5443472127355958,0.0,0.0,1,16,0.058823529411764705,18.149172340911164,0,0,10,0,7,0,0,17,True,False,0.0,0.0,0.0,3,baseline
36,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.07539720590785898,0.26037477354774113,0.29651839776865085,0.15090782504304828,0.14451031405359704,0,0,5.0,0.604565396655277,0.5896234095379582,0.04411764705882353,0.0,1,16,0.058823529411764705,12.928513319176465,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
37,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.08384371522364018,0.29293906398272573,0.2948139725801274,0.12614020445992533,0.09899376866937959,0,0,5.0,0.6079959184759841,0.5998933035564195,0.04411764705882353,0.0,2,15,0.11764705882352941,13.388461734166535,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
38,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.08086170006684767,0.29727534114261334,0.29479768757147934,0.12743191564593656,0.09051231940191196,0,0,5.0,0.6034025116484774,0.590739059918702,0.04411764705882353,0.0,2,15,0.11764705882352941,13.071578578058878,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
39,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.32753355105219967,0.18692542002710816,0.40225351049528235,0.09571834144523708,0.1576621976293886,0,0,5.0,0.655709089821687,0.5069111586528097,0.0,0.0,3,14,0.17647058823529413,18.406279807383505,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
40,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.588235294117647,0.26177511618641003,0.1789626177240322,0.40905681001800104,0.16346227158833598,0.2240417031077504,0,0,5.0,0.6544114833315177,0.49070934662703336,0.0,0.0,1,16,0.058823529411764705,17.473636485901643,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
41,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.15083860622894896,0.47902731635641493,0.4282263270761847,0.16037265326627348,0.06822748275534796,0,0,5.0,0.6274432040162257,0.37196316564478754,0.04411764705882353,0.0,1,16,0.058823529411764705,14.011900392302561,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
42,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.07244810195094653,0.2772753119855511,0.27627328373953075,0.1256415574214465,0.10918285734528244,0,0,5.0,0.6007534278637767,0.6224897000131983,0.04411764705882353,0.0,2,15,0.11764705882352941,13.119434228791112,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
43,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.5294117647058822,0.2828310842831672,0.1782179743450748,0.41852916089284004,0.15154285925613364,0.22431491788533453,0,0,5.0,0.6596706698509669,0.48228301791625383,0.0,0.0,2,15,0.11764705882352941,17.87775754920862,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
44,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.35862581279870814,0.20312836052977445,0.42848794955053854,0.08534525413461447,0.1727706944487657,0,0,5.0,0.6545371759417622,0.4520984527824476,0.0,0.0,3,14,0.17647058823529413,18.608801434346972,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
45,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.2815851680446528,0.15439752986175964,0.3780455364410212,0.14749593214173237,0.3024694591094681,0,0,5.0,0.6357219813556902,0.515352889829338,0.0,0.0,1,16,0.058823529411764705,18.322126018847158,0,0,10,0,7,0,0,17,True,False,0.0,0.0,0.0,3,baseline
46,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.27228662197341746,0.15267390047246332,0.36403547839878664,0.1445831349839685,0.2988296582212637,0,0,5.0,0.6350534919153281,0.5420360270330833,0.0,0.0,2,15,0.11764705882352941,18.532903532916922,0,0,9,0,8,0,0,17,True,False,0.0,0.0,0.0,3,baseline
47,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.09159211919122581,0.29676880416340207,0.3129100104235012,0.1349635531127302,0.10379105587161241,0,0,5.0,0.6045394646999309,0.5567883203175655,0.04411764705882353,0.0,1,16,0.058823529411764705,12.919089731445448,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
48,15.18956777893898,0.8935039869964105,ego_neighbourhood,safety_mobility,50.0,3.0,0.3278365629472871,0.18728004480527505,0.4009937309638869,0.09418604109080762,0.16012594954037973,0,0,5.0,0.6574409774588663,0.5128944929899586,0.0,0.0,3,14,0.17647058823529413,18.45353972894256,0,0,16,0,1,0,0,17,True,False,0.0,0.0,0.0,3,baseline
49,12.689171887469366,0.7464218757334921,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.07570172786251302,0.2768436426070626,0.29294592445297857,0.13997642330645507,0.12244405881438025,0,0,5.0,0.60687830051471,0.6013941638881685,0.04411764705882353,0.0,1,16,0.058823529411764705,13.104548721470236,0,0,14,0,3,0,0,17,True,False,0.0,0.0,0.0,3,baseline
0,11.689171887469358,0.687598346321727,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.13337437796957377,0.46972261573100604,0.40545811031094586,0.15754333739068233,0.05727693993908245,0,0,5.0,0.6256522521382943,0.41391769541940304,0.04411764705882353,0.0,1,16,0.058823529411764705,13.896987385957813,0,0,16,0,1,0,0,17,True,False,0.7464218757334921,-0.058823529411764705,-1.0,3,rawlsian
1,10.88917188746936,0.6405395227923153,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.07319370304182693,0.2736080668237361,0.2774597062753399,0.12613449892434983,0.11598328753772003,0,0,5.0,0.6047837525709011,0.6281775043558282,0.04411764705882353,0.0,2,15,0.11764705882352941,13.329877790543769,0,0,14,0,3,0,0,17,True,False,0.7464218757334921,-0.10588235294117646,-1.7999999999999998,3,rawlsian
2,10.88917188746936,0.6405395227923153,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.08185460681965695,0.2916001640163944,0.297668675358459,0.13233063980518125,0.10492234229400199,0,0,5.0,0.6069196104843011,0.5920312820163899,0.04411764705882353,0.0,1,16,0.058823529411764705,13.169784764003534,0,0,14,0,3,0,0,17,True,False,0.7464218757334921,-0.10588235294117646,-1.7999999999999998,3,rawlsian
3,13.389567778938979,0.787621634055234,ego_neighbourhood,safety_mobility,50.0,3.0,0.33686527467823396,0.18706363280826793,0.4161410519502249,0.09844469186386169,0.1729696429368872,0,0,5.0,0.6561751363183773,0.48006816873630515,0.0,0.0,2,15,0.11764705882352941,18.345612934032147,0,0,16,0,1,0,0,17,True,False,0.8935039869964105,-0.10588235294117646,-1.7999999999999998,3,rawlsian
4,10.88917188746936,0.6405395227923153,ego_neighbourhood,safety_mobility,50.0,3.3529411764705883,0.09288039143142829,0.3075264690311078,0.3109781382620727,0.12953228577979392,0.09142015711688356,0,0,5.0,0.610339008630125,0.5722511525008107,0.04411764705882353,0.0,2,15,0.11764705882352941,13.284947770918896,0,0,14,0,3,0,0,17,True,False,0.7464218757334921,-0.10588235294117646,-1.7999999999999998,3,rawlsian
